Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.16  released 5-9-2005  

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  7-08-2005   9:09:06
Solution file PAR.T35.
Memory used for PAR.T35 arrays:       4.179 M
Reading keyword commands and data from file:
PAR.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-21.001,0.0)
(Zmax,Rmax) = (23.81233,60.8499985)
Z and R increments:    94   122

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   9.51020      0.997541      9.634711E-01  5.491296E-03  9.634868E-01  5.373441E+01
   9.98694      0.997541      9.581103E-01  5.743419E-03  9.581275E-01  5.343506E+01
   10.4637      0.997541      9.525045E-01  6.007840E-03  9.525234E-01  5.312195E+01
   10.9404      0.997541      9.466386E-01  6.286643E-03  9.466595E-01  5.279438E+01
   11.4172      0.997541      9.405012E-01  6.580485E-03  9.405242E-01  5.245155E+01
   11.8939      0.997541      9.340762E-01  6.890362E-03  9.341016E-01  5.209263E+01
   12.3706      0.997541      9.273455E-01  7.218991E-03  9.273736E-01  5.171671E+01
   12.8474      0.997541      9.202945E-01  7.566482E-03  9.203256E-01  5.132278E+01
   13.3241      0.997541      9.129005E-01  7.935138E-03  9.129350E-01  5.090978E+01
   13.8008      0.997541      9.051462E-01  8.326947E-03  9.051845E-01  5.047652E+01
   14.2776      0.997541      8.970073E-01  8.742767E-03  8.970499E-01  5.002173E+01
   14.7543      0.997541      8.884569E-01  9.185675E-03  8.885043E-01  4.954410E+01
   15.2311      0.997541      8.794734E-01  9.656459E-03  8.795264E-01  4.904210E+01
   15.7078      0.997541      8.700268E-01  1.015612E-02  8.700861E-01  4.851424E+01
   16.1845      0.997541      8.600854E-01  1.068810E-02  8.601518E-01  4.795891E+01
   16.6613      0.997541      8.496242E-01  1.125074E-02  8.496987E-01  4.737440E+01
   17.1380      0.997541      8.386070E-01  1.184521E-02  8.386907E-01  4.675907E+01
   17.6147      0.997541      8.270087E-01  1.247112E-02  8.271027E-01  4.611119E+01
   18.0915      0.997541      8.147970E-01  1.312555E-02  8.149027E-01  4.542916E+01
   18.5682      0.997541      8.019421E-01  1.380658E-02  8.020609E-01  4.471154E+01
   19.0450      0.997541      7.884249E-01  1.450890E-02  7.885584E-01  4.395700E+01
   19.5217      0.997541      7.742245E-01  1.522594E-02  7.743742E-01  4.316459E+01
   19.9984      0.997541      7.593284E-01  1.594965E-02  7.594959E-01  4.233372E+01
   20.4752      0.997541      7.437358E-01  1.667010E-02  7.439226E-01  4.146429E+01
   20.9519      0.997541      7.274549E-01  1.737509E-02  7.276624E-01  4.055677E+01
   21.4286      0.997541      7.105031E-01  1.805139E-02  7.107324E-01  3.961235E+01
   21.9054      0.997541      6.929147E-01  1.868606E-02  6.931666E-01  3.863291E+01
   22.3821      0.997541      6.747414E-01  1.926381E-02  6.750164E-01  3.762099E+01
   22.8589      0.997541      6.560326E-01  1.976931E-02  6.563304E-01  3.658015E+01
   23.3356      0.997541      6.368593E-01  2.019127E-02  6.371793E-01  3.551434E+01
   23.8123      0.997541      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       1.49631      1.424614E+00  6.999742E-02  1.426333E+00  1.197406E+02
  -17.6638       1.49631      1.382925E+00  6.255331E-02  1.384339E+00  1.162092E+02
  -17.1871       1.49631      1.345866E+00  5.569049E-02  1.347018E+00  1.130617E+02
  -16.7104       1.49631      1.312886E+00  4.958321E-02  1.313822E+00  1.102603E+02
  -16.2336       1.49631      1.283598E+00  4.410607E-02  1.284356E+00  1.077672E+02
  -15.7569       1.49631      1.257535E+00  3.919930E-02  1.258146E+00  1.055503E+02
  -15.2801       1.49631      1.234391E+00  3.485654E-02  1.234883E+00  1.035799E+02
  -14.8034       1.49631      1.213824E+00  3.096990E-02  1.214219E+00  1.018281E+02
  -14.3267       1.49631      1.195539E+00  2.753826E-02  1.195856E+00  1.002715E+02
  -13.8499       1.49631      1.179302E+00  2.449057E-02  1.179556E+00  9.888714E+01
  -13.3732       1.49631      1.164844E+00  2.178195E-02  1.165048E+00  9.765575E+01
  -12.8965       1.49631      1.151984E+00  1.939914E-02  1.152147E+00  9.656024E+01
  -12.4197       1.49631      1.140536E+00  1.728538E-02  1.140667E+00  9.558416E+01
  -11.9430       1.49631      1.130312E+00  1.541860E-02  1.130417E+00  9.471413E+01
  -11.4662       1.49631      1.121201E+00  1.377445E-02  1.121285E+00  9.393735E+01
  -10.9895       1.49631      1.113047E+00  1.231930E-02  1.113116E+00  9.324284E+01
  -10.5128       1.49631      1.105747E+00  1.104449E-02  1.105803E+00  9.262137E+01
  -10.0360       1.49631      1.099202E+00  9.920696E-03  1.099246E+00  9.206351E+01
  -9.55930       1.49631      1.093304E+00  8.932749E-03  1.093340E+00  9.156191E+01
  -9.08256       1.49631      1.087992E+00  8.070256E-03  1.088022E+00  9.110943E+01
  -8.60582       1.49631      1.083185E+00  7.313827E-03  1.083210E+00  9.070005E+01
  -8.12909       1.49631      1.078811E+00  6.656364E-03  1.078832E+00  9.032834E+01
  -7.65235       1.49631      1.074827E+00  6.085607E-03  1.074844E+00  8.998924E+01
  -7.17561       1.49631      1.071171E+00  5.590941E-03  1.071185E+00  8.967830E+01
  -6.69887       1.49631      1.067801E+00  5.168690E-03  1.067814E+00  8.939214E+01
  -6.22214       1.49631      1.064678E+00  4.807234E-03  1.064689E+00  8.912663E+01
  -5.74540       1.49631      1.061757E+00  4.502392E-03  1.061766E+00  8.887887E+01
  -5.26866       1.49631      1.059013E+00  4.248641E-03  1.059021E+00  8.864593E+01
  -4.79192       1.49631      1.056410E+00  4.039407E-03  1.056418E+00  8.842511E+01
  -4.31519       1.49631      1.053924E+00  3.872978E-03  1.053932E+00  8.821468E+01
  -3.83845       1.49631      1.051531E+00  3.743193E-03  1.051538E+00  8.801191E+01
  -3.36171       1.49631      1.049204E+00  3.647318E-03  1.049210E+00  8.781516E+01
  -2.88497       1.49631      1.046928E+00  3.583002E-03  1.046934E+00  8.762263E+01
  -2.40824       1.49631      1.044682E+00  3.546234E-03  1.044688E+00  8.743279E+01
  -1.93150       1.49631      1.042447E+00  3.536074E-03  1.042453E+00  8.724420E+01
  -1.45476       1.49631      1.040211E+00  3.549471E-03  1.040217E+00  8.705549E+01
 -0.978023       1.49631      1.037956E+00  3.584508E-03  1.037963E+00  8.686529E+01
 -0.501285       1.49631      1.035673E+00  3.640682E-03  1.035679E+00  8.667305E+01
 -2.454766E-02   1.49631      1.033347E+00  3.715204E-03  1.033353E+00  8.647711E+01
  0.452190       1.49631      1.030965E+00  3.807776E-03  1.030972E+00  8.627672E+01
  0.928927       1.49631      1.028519E+00  3.916940E-03  1.028527E+00  8.607094E+01
   1.40567       1.49631      1.025998E+00  4.041520E-03  1.026006E+00  8.585874E+01
   1.88240       1.49631      1.023392E+00  4.181573E-03  1.023400E+00  8.563986E+01
   2.35914       1.49631      1.020692E+00  4.335501E-03  1.020701E+00  8.541295E+01
   2.83588       1.49631      1.017888E+00  4.503290E-03  1.017898E+00  8.517747E+01
   3.31262       1.49631      1.014974E+00  4.684415E-03  1.014985E+00  8.493268E+01
   3.78935       1.49631      1.011940E+00  4.878131E-03  1.011952E+00  8.467790E+01
   4.26609       1.49631      1.008778E+00  5.085033E-03  1.008791E+00  8.441245E+01
   4.74283       1.49631      1.005481E+00  5.304164E-03  1.005494E+00  8.413563E+01
   5.21957       1.49631      1.002039E+00  5.535629E-03  1.002054E+00  8.384662E+01
   5.69630       1.49631      9.984463E-01  5.780082E-03  9.984631E-01  8.354530E+01
   6.17304       1.49631      9.946947E-01  6.036712E-03  9.947130E-01  8.323044E+01
   6.64978       1.49631      9.907745E-01  6.306574E-03  9.907945E-01  8.290155E+01
   7.12652       1.49631      9.866798E-01  6.589511E-03  9.867018E-01  8.255793E+01
   7.60325       1.49631      9.824001E-01  6.885866E-03  9.824243E-01  8.219869E+01
   8.07999       1.49631      9.779280E-01  7.197022E-03  9.779545E-01  8.182363E+01
   8.55673       1.49631      9.732543E-01  7.522700E-03  9.732834E-01  8.143142E+01
   9.03347       1.49631      9.683675E-01  7.864361E-03  9.683994E-01  8.102143E+01
   9.51020       1.49631      9.632600E-01  8.222928E-03  9.632951E-01  8.059279E+01
   9.98694       1.49631      9.579197E-01  8.599012E-03  9.579583E-01  8.014456E+01
   10.4637       1.49631      9.523331E-01  8.995122E-03  9.523756E-01  7.967578E+01
   10.9404       1.49631      9.464909E-01  9.411728E-03  9.465377E-01  7.918534E+01
   11.4172       1.49631      9.403764E-01  9.850580E-03  9.404280E-01  7.867193E+01
   11.8939       1.49631      9.339769E-01  1.031496E-02  9.340338E-01  7.813482E+01
   12.3706       1.49631      9.272761E-01  1.080518E-02  9.273390E-01  7.757210E+01
   12.8474       1.49631      9.202532E-01  1.132492E-02  9.203229E-01  7.698249E+01
   13.3241       1.49631      9.128942E-01  1.187623E-02  9.129714E-01  7.636434E+01
   13.8008       1.49631      9.051740E-01  1.246081E-02  9.052598E-01  7.571577E+01
   14.2776       1.49631      8.970719E-01  1.308388E-02  8.971673E-01  7.503536E+01
   14.7543       1.49631      8.885646E-01  1.374573E-02  8.886709E-01  7.432056E+01
   15.2311       1.49631      8.796217E-01  1.444924E-02  8.797404E-01  7.356921E+01
   15.7078       1.49631      8.702198E-01  1.519939E-02  8.703525E-01  7.277948E+01
   16.1845       1.49631      8.603283E-01  1.599467E-02  8.604769E-01  7.194839E+01
   16.6613       1.49631      8.499111E-01  1.683878E-02  8.500779E-01  7.107365E+01
   17.1380       1.49631      8.389451E-01  1.773144E-02  8.391324E-01  7.015260E+01
   17.6147       1.49631      8.273911E-01  1.867030E-02  8.276017E-01  6.918256E+01
   18.0915       1.49631      8.152226E-01  1.965644E-02  8.154595E-01  6.816151E+01
   18.5682       1.49631      8.024097E-01  2.068238E-02  8.026763E-01  6.708665E+01
   19.0450       1.49631      7.889222E-01  2.174121E-02  7.892217E-01  6.595602E+01
   19.5217       1.49631      7.747458E-01  2.282595E-02  7.750820E-01  6.476849E+01
   19.9984       1.49631      7.598623E-01  2.392223E-02  7.602388E-01  6.352261E+01
   20.4752       1.49631      7.442652E-01  2.501448E-02  7.446855E-01  6.221815E+01
   20.9519       1.49631      7.279659E-01  2.608507E-02  7.284331E-01  6.085620E+01
   21.4286       1.49631      7.109762E-01  2.711624E-02  7.114931E-01  5.943782E+01
   21.9054       1.49631      6.933345E-01  2.808310E-02  6.939030E-01  5.796626E+01
   22.3821       1.49631      6.750860E-01  2.896241E-02  6.757070E-01  5.644541E+01
   22.8589       1.49631      6.562864E-01  2.974457E-02  6.569601E-01  5.487987E+01
   23.3356       1.49631      6.370164E-01  3.039861E-02  6.377413E-01  5.327607E+01
   23.8123       1.49631      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       1.99508      1.413635E+00  9.226744E-02  1.416643E+00  1.590517E+02
  -17.6638       1.99508      1.373057E+00  8.238183E-02  1.375526E+00  1.543966E+02
  -17.1871       1.99508      1.336940E+00  7.333381E-02  1.338950E+00  1.502511E+02
  -16.7104       1.99508      1.304839E+00  6.524498E-02  1.306469E+00  1.465621E+02
  -16.2336       1.99508      1.276300E+00  5.801182E-02  1.277618E+00  1.432812E+02
  -15.7569       1.99508      1.250968E+00  5.158945E-02  1.252031E+00  1.403649E+02
  -15.2801       1.99508      1.228449E+00  4.582228E-02  1.229304E+00  1.377728E+02
  -14.8034       1.99508      1.208451E+00  4.071326E-02  1.209137E+00  1.354695E+02
  -14.3267       1.99508      1.190696E+00  3.619275E-02  1.191246E+00  1.334226E+02
  -13.8499       1.99508      1.174903E+00  3.218269E-02  1.175344E+00  1.316028E+02
  -13.3732       1.99508      1.160869E+00  2.864559E-02  1.161223E+00  1.299845E+02
  -12.8965       1.99508      1.148371E+00  2.549246E-02  1.148654E+00  1.285439E+02
  -12.4197       1.99508      1.137239E+00  2.271364E-02  1.137466E+00  1.272608E+02
  -11.9430       1.99508      1.127321E+00  2.026419E-02  1.127503E+00  1.261170E+02
  -11.4662       1.99508      1.118458E+00  1.810327E-02  1.118604E+00  1.250958E+02
  -10.9895       1.99508      1.110539E+00  1.620346E-02  1.110657E+00  1.241832E+02
  -10.5128       1.99508      1.103442E+00  1.451902E-02  1.103538E+00  1.233655E+02
  -10.0360       1.99508      1.097071E+00  1.304244E-02  1.097149E+00  1.226320E+02
  -9.55930       1.99508      1.091346E+00  1.175262E-02  1.091410E+00  1.219724E+02
  -9.08256       1.99508      1.086171E+00  1.061374E-02  1.086223E+00  1.213770E+02
  -8.60582       1.99508      1.081491E+00  9.625274E-03  1.081534E+00  1.208387E+02
  -8.12909       1.99508      1.077236E+00  8.758494E-03  1.077272E+00  1.203492E+02
  -7.65235       1.99508      1.073351E+00  8.009194E-03  1.073381E+00  1.199029E+02
  -7.17561       1.99508      1.069791E+00  7.364889E-03  1.069817E+00  1.194940E+02
  -6.69887       1.99508      1.066502E+00  6.807294E-03  1.066524E+00  1.191166E+02
  -6.22214       1.99508      1.063452E+00  6.335733E-03  1.063471E+00  1.187670E+02
  -5.74540       1.99508      1.060602E+00  5.936872E-03  1.060619E+00  1.184403E+02
  -5.26866       1.99508      1.057914E+00  5.602945E-03  1.057929E+00  1.181330E+02
  -4.79192       1.99508      1.055369E+00  5.332194E-03  1.055383E+00  1.178421E+02
  -4.31519       1.99508      1.052931E+00  5.113163E-03  1.052944E+00  1.175638E+02
  -3.83845       1.99508      1.050581E+00  4.944499E-03  1.050593E+00  1.172960E+02
  -3.36171       1.99508      1.048300E+00  4.822241E-03  1.048311E+00  1.170362E+02
  -2.88497       1.99508      1.046058E+00  4.738553E-03  1.046069E+00  1.167814E+02
  -2.40824       1.99508      1.043848E+00  4.693914E-03  1.043858E+00  1.165304E+02
  -1.93150       1.99508      1.041644E+00  4.681874E-03  1.041655E+00  1.162806E+02
  -1.45476       1.99508      1.039437E+00  4.702066E-03  1.039447E+00  1.160306E+02
 -0.978023       1.99508      1.037213E+00  4.752097E-03  1.037224E+00  1.157790E+02
 -0.501285       1.99508      1.034952E+00  4.827623E-03  1.034964E+00  1.155237E+02
 -2.454766E-02   1.99508      1.032651E+00  4.929313E-03  1.032663E+00  1.152640E+02
  0.452190       1.99508      1.030294E+00  5.053910E-03  1.030306E+00  1.149980E+02
  0.928927       1.99508      1.027867E+00  5.200039E-03  1.027880E+00  1.147247E+02
   1.40567       1.99508      1.025368E+00  5.367969E-03  1.025382E+00  1.144434E+02
   1.88240       1.99508      1.022780E+00  5.554639E-03  1.022795E+00  1.141522E+02
   2.35914       1.99508      1.020099E+00  5.760537E-03  1.020115E+00  1.138507E+02
   2.83588       1.99508      1.017317E+00  5.985261E-03  1.017334E+00  1.135380E+02
   3.31262       1.99508      1.014418E+00  6.226588E-03  1.014437E+00  1.132124E+02
   3.78935       1.99508      1.011404E+00  6.485854E-03  1.011424E+00  1.128739E+02
   4.26609       1.99508      1.008258E+00  6.761025E-03  1.008280E+00  1.125208E+02
   4.74283       1.99508      1.004978E+00  7.053212E-03  1.005002E+00  1.121527E+02
   5.21957       1.99508      1.001556E+00  7.362411E-03  1.001583E+00  1.117688E+02
   5.69630       1.99508      9.979796E-01  7.687261E-03  9.980092E-01  1.113676E+02
   6.17304       1.99508      9.942476E-01  8.029678E-03  9.942800E-01  1.109490E+02
   6.64978       1.99508      9.903476E-01  8.388650E-03  9.903831E-01  1.105115E+02
   7.12652       1.99508      9.862696E-01  8.764766E-03  9.863085E-01  1.100543E+02
   7.60325       1.99508      9.820125E-01  9.159863E-03  9.820553E-01  1.095768E+02
   8.07999       1.99508      9.775597E-01  9.572722E-03  9.776066E-01  1.090775E+02
   8.55673       1.99508      9.729075E-01  1.000580E-02  9.729589E-01  1.085558E+02
   9.03347       1.99508      9.680475E-01  1.046048E-02  9.681040E-01  1.080107E+02
   9.51020       1.99508      9.629623E-01  1.093615E-02  9.630244E-01  1.074404E+02
   9.98694       1.99508      9.576499E-01  1.143681E-02  9.577181E-01  1.068444E+02
   10.4637       1.99508      9.520939E-01  1.196212E-02  9.521691E-01  1.062210E+02
   10.9404       1.99508      9.462791E-01  1.251462E-02  9.463619E-01  1.055686E+02
   11.4172       1.99508      9.402008E-01  1.309849E-02  9.402921E-01  1.048863E+02
   11.8939       1.99508      9.338352E-01  1.371298E-02  9.339359E-01  1.041718E+02
   12.3706       1.99508      9.271720E-01  1.436355E-02  9.272833E-01  1.034237E+02
   12.8474       1.99508      9.201961E-01  1.505403E-02  9.203193E-01  1.026401E+02
   13.3241       1.99508      9.128790E-01  1.578413E-02  9.130155E-01  1.018183E+02
   13.8008       1.99508      9.052106E-01  1.656214E-02  9.053621E-01  1.009567E+02
   14.2776       1.99508      8.971603E-01  1.738633E-02  8.973288E-01  1.000520E+02
   14.7543       1.99508      8.887078E-01  1.826527E-02  8.888955E-01  9.910213E+01
   15.2311       1.99508      8.798296E-01  1.920274E-02  8.800391E-01  9.810407E+01
   15.7078       1.99508      8.704881E-01  2.019674E-02  8.707224E-01  9.705422E+01
   16.1845       1.99508      8.606604E-01  2.125515E-02  8.609228E-01  9.594979E+01
   16.6613       1.99508      8.503180E-01  2.238177E-02  8.506125E-01  9.478733E+01
   17.1380       1.99508      8.394148E-01  2.357028E-02  8.397456E-01  9.356289E+01
   17.6147       1.99508      8.279314E-01  2.482840E-02  8.283036E-01  9.227354E+01
   18.0915       1.99508      8.158243E-01  2.614505E-02  8.162431E-01  9.091523E+01
   18.5682       1.99508      8.030669E-01  2.752107E-02  8.035384E-01  8.948520E+01
   19.0450       1.99508      7.896328E-01  2.894771E-02  7.901633E-01  8.798063E+01
   19.5217       1.99508      7.754877E-01  3.040724E-02  7.760836E-01  8.639875E+01
   19.9984       1.99508      7.606226E-01  3.188762E-02  7.612908E-01  8.473853E+01
   20.4752       1.99508      7.450263E-01  3.336843E-02  7.457732E-01  8.299926E+01
   20.9519       1.99508      7.287007E-01  3.482167E-02  7.295323E-01  8.118168E+01
   21.4286       1.99508      7.116635E-01  3.622234E-02  7.125847E-01  7.928787E+01
   21.9054       1.99508      6.939437E-01  3.754080E-02  6.949584E-01  7.732142E+01
   22.3821       1.99508      6.755915E-01  3.874247E-02  6.767014E-01  7.528768E+01
   22.8589       1.99508      6.566704E-01  3.980540E-02  6.578757E-01  7.319343E+01
   23.3356       1.99508      6.372537E-01  4.070512E-02  6.385524E-01  7.104680E+01
   23.8123       1.99508      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       2.49385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       2.49385      1.399769E+00  1.135997E-01  1.404372E+00  1.978445E+02
  -17.6638       2.49385      1.360523E+00  1.013333E-01  1.364291E+00  1.921154E+02
  -17.1871       2.49385      1.325598E+00  9.018975E-02  1.328663E+00  1.870172E+02
  -16.7104       2.49385      1.294580E+00  8.019205E-02  1.297062E+00  1.824817E+02
  -16.2336       2.49385      1.267047E+00  7.126711E-02  1.269049E+00  1.784502E+02
  -15.7569       2.49385      1.242600E+00  6.332787E-02  1.244213E+00  1.748675E+02
  -15.2801       2.49385      1.220903E+00  5.624574E-02  1.222198E+00  1.716846E+02
  -14.8034       2.49385      1.201644E+00  4.998609E-02  1.202683E+00  1.688570E+02
  -14.3267       2.49385      1.184533E+00  4.442099E-02  1.185366E+00  1.663443E+02
  -13.8499       2.49385      1.169337E+00  3.949238E-02  1.170003E+00  1.641109E+02
  -13.3732       2.49385      1.155815E+00  3.513914E-02  1.156349E+00  1.621245E+02
  -12.8965       2.49385      1.143783E+00  3.127764E-02  1.144210E+00  1.603567E+02
  -12.4197       2.49385      1.133070E+00  2.787873E-02  1.133413E+00  1.587822E+02
  -11.9430       2.49385      1.123511E+00  2.487217E-02  1.123787E+00  1.573782E+02
  -11.4662       2.49385      1.114982E+00  2.221700E-02  1.115204E+00  1.561249E+02
  -10.9895       2.49385      1.107347E+00  1.988409E-02  1.107526E+00  1.550043E+02
  -10.5128       2.49385      1.100508E+00  1.782338E-02  1.100652E+00  1.540006E+02
  -10.0360       2.49385      1.094371E+00  1.601616E-02  1.094488E+00  1.530999E+02
  -9.55930       2.49385      1.088843E+00  1.442921E-02  1.088939E+00  1.522896E+02
  -9.08256       2.49385      1.083859E+00  1.304490E-02  1.083937E+00  1.515587E+02
  -8.60582       2.49385      1.079336E+00  1.182398E-02  1.079401E+00  1.508968E+02
  -8.12909       2.49385      1.075225E+00  1.076512E-02  1.075279E+00  1.502955E+02
  -7.65235       2.49385      1.071474E+00  9.847583E-03  1.071519E+00  1.497468E+02
  -7.17561       2.49385      1.068026E+00  9.056736E-03  1.068064E+00  1.492436E+02
  -6.69887       2.49385      1.064843E+00  8.375678E-03  1.064876E+00  1.487795E+02
  -6.22214       2.49385      1.061887E+00  7.799222E-03  1.061916E+00  1.483489E+02
  -5.74540       2.49385      1.059120E+00  7.311961E-03  1.059145E+00  1.479466E+02
  -5.26866       2.49385      1.056513E+00  6.906225E-03  1.056536E+00  1.475681E+02
  -4.79192       2.49385      1.054034E+00  6.576124E-03  1.054055E+00  1.472091E+02
  -4.31519       2.49385      1.051661E+00  6.311238E-03  1.051680E+00  1.468659E+02
  -3.83845       2.49385      1.049369E+00  6.108355E-03  1.049387E+00  1.465352E+02
  -3.36171       2.49385      1.047137E+00  5.960337E-03  1.047154E+00  1.462139E+02
  -2.88497       2.49385      1.044950E+00  5.864030E-03  1.044966E+00  1.458992E+02
  -2.40824       2.49385      1.042777E+00  5.810619E-03  1.042793E+00  1.455881E+02
  -1.93150       2.49385      1.040615E+00  5.800576E-03  1.040632E+00  1.452789E+02
  -1.45476       2.49385      1.038446E+00  5.829618E-03  1.038463E+00  1.449691E+02
 -0.978023       2.49385      1.036255E+00  5.894749E-03  1.036272E+00  1.446568E+02
 -0.501285       2.49385      1.034029E+00  5.992236E-03  1.034046E+00  1.443402E+02
 -2.454766E-02   2.49385      1.031757E+00  6.121708E-03  1.031775E+00  1.440175E+02
  0.452190       2.49385      1.029428E+00  6.279533E-03  1.029447E+00  1.436871E+02
  0.928927       2.49385      1.027035E+00  6.465579E-03  1.027055E+00  1.433478E+02
   1.40567       2.49385      1.024556E+00  6.675498E-03  1.024578E+00  1.429975E+02
   1.88240       2.49385      1.021995E+00  6.910395E-03  1.022018E+00  1.426355E+02
   2.35914       2.49385      1.019339E+00  7.169109E-03  1.019364E+00  1.422604E+02
   2.83588       2.49385      1.016577E+00  7.450170E-03  1.016605E+00  1.418709E+02
   3.31262       2.49385      1.013708E+00  7.753657E-03  1.013738E+00  1.414660E+02
   3.78935       2.49385      1.010711E+00  8.076809E-03  1.010743E+00  1.410440E+02
